Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
22-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
22-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
22-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
23-05-2021,Airport,Arrival,658,6,15,679
23-05-2021,Airport,Departure,890,1,28,919
23-05-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
23-05-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
23-05-2021,Hung Hom,Arrival,0,0,0,0
23-05-2021,Hung Hom,Departure,0,0,0,0
23-05-2021,Lo Wu,Arrival,0,0,0,0
23-05-2021,Lo Wu,Departure,0,0,0,0
23-05-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
23-05-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
23-05-2021,Heung Yuen Wai,Arrival,0,0,0,0
23-05-2021,Heung Yuen Wai,Departure,0,0,0,0
23-05-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,88,4,3,95
23-05-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,117,9,5,131
23-05-2021,Lok Ma Chau,Arrival,0,0,0,0
23-05-2021,Lok Ma Chau,Departure,0,0,0,0
23-05-2021,Man Kam To,Arrival,0,0,0,0
23-05-2021,Man Kam To,Departure,0,0,0,0
23-05-2021,Sha Tau Kok,Arrival,0,0,0,0
23-05-2021,Sha Tau Kok,Departure,0,0,0,0
23-05-2021,Shenzhen Bay,Arrival,902,134,3,1039
23-05-2021,Shenzhen Bay,Departure,579,80,2,661
23-05-2021,China Ferry Terminal,Arrival,0,0,0,0
23-05-2021,China Ferry Terminal,Departure,0,0,0,0
23-05-2021,Harbour Control,Arrival,0,0,0,0
23-05-2021,Harbour Control,Departure,0,0,0,0
23-05-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23-05-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
23-05-2021,Macau Ferry Terminal,Arrival,0,0,0,0
23-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
23-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
23-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
24-05-2021,Airport,Arrival,365,2,5,372
24-05-2021,Airport,Departure,530,2,21,553
24-05-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
24-05-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
24-05-2021,Hung Hom,Arrival,0,0,0,0
24-05-2021,Hung Hom,Departure,0,0,0,0
24-05-2021,Lo Wu,Arrival,0,0,0,0
24-05-2021,Lo Wu,Departure,0,0,0,0
24-05-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
24-05-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
24-05-2021,Heung Yuen Wai,Arrival,0,0,0,0
24-05-2021,Heung Yuen Wai,Departure,0,0,0,0
24-05-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,91,4,2,97
24-05-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,142,9,1,152
24-05-2021,Lok Ma Chau,Arrival,0,0,0,0
24-05-2021,Lok Ma Chau,Departure,0,0,0,0
24-05-2021,Man Kam To,Arrival,0,0,0,0
24-05-2021,Man Kam To,Departure,0,0,0,0
24-05-2021,Sha Tau Kok,Arrival,0,0,0,0
24-05-2021,Sha Tau Kok,Departure,0,0,0,0
24-05-2021,Shenzhen Bay,Arrival,923,82,2,1007
24-05-2021,Shenzhen Bay,Departure,717,68,1,786
24-05-2021,China Ferry Terminal,Arrival,0,0,0,0
24-05-2021,China Ferry Terminal,Departure,0,0,0,0
24-05-2021,Harbour Control,Arrival,0,0,0,0
24-05-2021,Harbour Control,Departure,0,0,0,0
24-05-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
24-05-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
24-05-2021,Macau Ferry Terminal,Arrival,0,0,0,0
24-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
24-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
24-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
25-05-2021,Airport,Arrival,320,7,2,329
25-05-2021,Airport,Departure,843,7,39,889
25-05-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
25-05-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
25-05-2021,Hung Hom,Arrival,0,0,0,0
25-05-2021,Hung Hom,Departure,0,0,0,0
25-05-2021,Lo Wu,Arrival,0,0,0,0
25-05-2021,Lo Wu,Departure,0,0,0,0
25-05-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
25-05-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
25-05-2021,Heung Yuen Wai,Arrival,0,0,0,0
25-05-2021,Heung Yuen Wai,Departure,0,0,0,0
25-05-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,141,1,1,143
25-05-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,190,9,5,204
25-05-2021,Lok Ma Chau,Arrival,0,0,0,0
25-05-2021,Lok Ma Chau,Departure,0,0,0,0
25-05-2021,Man Kam To,Arrival,0,0,0,0
25-05-2021,Man Kam To,Departure,0,0,0,0
25-05-2021,Sha Tau Kok,Arrival,0,0,0,0
25-05-2021,Sha Tau Kok,Departure,0,0,0,0
25-05-2021,Shenzhen Bay,Arrival,1113,111,1,1225
25-05-2021,Shenzhen Bay,Departure,914,114,6,1034
25-05-2021,China Ferry Terminal,Arrival,0,0,0,0
25-05-2021,China Ferry Terminal,Departure,0,0,0,0
25-05-2021,Harbour Control,Arrival,0,0,0,0
25-05-2021,Harbour Control,Departure,0,0,0,0
25-05-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
25-05-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
25-05-2021,Macau Ferry Terminal,Arrival,0,0,0,0
25-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
25-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
25-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
26-05-2021,Airport,Arrival,649,4,27,680
26-05-2021,Airport,Departure,610,4,43,657
26-05-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
26-05-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
26-05-2021,Hung Hom,Arrival,0,0,0,0
26-05-2021,Hung Hom,Departure,0,0,0,0
26-05-2021,Lo Wu,Arrival,0,0,0,0
26-05-2021,Lo Wu,Departure,0,0,0,0
26-05-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
26-05-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
26-05-2021,Heung Yuen Wai,Arrival,0,0,0,0
26-05-2021,Heung Yuen Wai,Departure,0,0,0,0
26-05-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,171,3,3,177
26-05-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,178,12,4,194
26-05-2021,Lok Ma Chau,Arrival,0,0,0,0
26-05-2021,Lok Ma Chau,Departure,0,0,0,0
26-05-2021,Man Kam To,Arrival,0,0,0,0
26-05-2021,Man Kam To,Departure,0,0,0,0
26-05-2021,Sha Tau Kok,Arrival,0,0,0,0
26-05-2021,Sha Tau Kok,Departure,0,0,0,0
26-05-2021,Shenzhen Bay,Arrival,1170,122,0,1292
26-05-2021,Shenzhen Bay,Departure,727,93,2,822
26-05-2021,China Ferry Terminal,Arrival,0,0,0,0
26-05-2021,China Ferry Terminal,Departure,0,0,0,0
26-05-2021,Harbour Control,Arrival,0,0,0,0
26-05-2021,Harbour Control,Departure,0,0,0,0
26-05-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
26-05-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
26-05-2021,Macau Ferry Terminal,Arrival,0,0,0,0
26-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
26-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
26-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
27-05-2021,Airport,Arrival,143,10,10,163
27-05-2021,Airport,Departure,840,5,80,925
27-05-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
27-05-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
27-05-2021,Hung Hom,Arrival,0,0,0,0
27-05-2021,Hung Hom,Departure,0,0,0,0
27-05-2021,Lo Wu,Arrival,0,0,0,0
27-05-2021,Lo Wu,Departure,0,0,0,0
27-05-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
27-05-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
27-05-2021,Heung Yuen Wai,Arrival,0,0,0,0
27-05-2021,Heung Yuen Wai,Departure,0,0,0,0
27-05-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,138,4,36,178
27-05-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,173,9,3,185
27-05-2021,Lok Ma Chau,Arrival,0,0,0,0
27-05-2021,Lok Ma Chau,Departure,0,0,0,0
27-05-2021,Man Kam To,Arrival,0,0,0,0
27-05-2021,Man Kam To,Departure,0,0,0,0
27-05-2021,Sha Tau Kok,Arrival,0,0,0,0
27-05-2021,Sha Tau Kok,Departure,0,0,0,0
27-05-2021,Shenzhen Bay,Arrival,979,133,3,1115
27-05-2021,Shenzhen Bay,Departure,670,83,3,756
27-05-2021,China Ferry Terminal,Arrival,0,0,0,0
27-05-2021,China Ferry Terminal,Departure,0,0,0,0
27-05-2021,Harbour Control,Arrival,0,0,0,0
27-05-2021,Harbour Control,Departure,0,0,0,0
27-05-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
27-05-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
27-05-2021,Macau Ferry Terminal,Arrival,0,0,0,0
27-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
27-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
27-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
28-05-2021,Airport,Arrival,863,12,19,894
28-05-2021,Airport,Departure,996,24,35,1055
28-05-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
28-05-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
28-05-2021,Hung Hom,Arrival,0,0,0,0
28-05-2021,Hung Hom,Departure,0,0,0,0
28-05-2021,Lo Wu,Arrival,0,0,0,0
28-05-2021,Lo Wu,Departure,0,0,0,0
28-05-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
28-05-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
28-05-2021,Heung Yuen Wai,Arrival,0,0,0,0
28-05-2021,Heung Yuen Wai,Departure,0,0,0,0
28-05-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,157,11,4,172
28-05-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,212,11,0,223
28-05-2021,Lok Ma Chau,Arrival,0,0,0,0
28-05-2021,Lok Ma Chau,Departure,0,0,0,0
28-05-2021,Man Kam To,Arrival,0,0,0,0
28-05-2021,Man Kam To,Departure,0,0,0,0
28-05-2021,Sha Tau Kok,Arrival,0,0,0,0
28-05-2021,Sha Tau Kok,Departure,0,0,0,0
28-05-2021,Shenzhen Bay,Arrival,1256,124,4,1384
28-05-2021,Shenzhen Bay,Departure,743,80,4,827
28-05-2021,China Ferry Terminal,Arrival,0,0,0,0
28-05-2021,China Ferry Terminal,Departure,0,0,0,0
28-05-2021,Harbour Control,Arrival,0,0,0,0
28-05-2021,Harbour Control,Departure,0,0,0,0
28-05-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
28-05-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
28-05-2021,Macau Ferry Terminal,Arrival,0,0,0,0
28-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
28-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
28-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
29-05-2021,Airport,Arrival,809,9,13,831
29-05-2021,Airport,Departure,946,27,16,989
29-05-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
29-05-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
29-05-2021,Hung Hom,Arrival,0,0,0,0
29-05-2021,Hung Hom,Departure,0,0,0,0
29-05-2021,Lo Wu,Arrival,0,0,0,0
29-05-2021,Lo Wu,Departure,0,0,0,0
29-05-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
29-05-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
29-05-2021,Heung Yuen Wai,Arrival,0,0,0,0
29-05-2021,Heung Yuen Wai,Departure,0,0,0,0
29-05-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,121,5,5,131
29-05-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,161,18,1,180
29-05-2021,Lok Ma Chau,Arrival,0,0,0,0
29-05-2021,Lok Ma Chau,Departure,0,0,0,0
29-05-2021,Man Kam To,Arrival,0,0,0,0
29-05-2021,Man Kam To,Departure,0,0,0,0
29-05-2021,Sha Tau Kok,Arrival,0,0,0,0
29-05-2021,Sha Tau Kok,Departure,0,0,0,0
29-05-2021,Shenzhen Bay,Arrival,1048,125,0,1173
29-05-2021,Shenzhen Bay,Departure,677,83,3,763
29-05-2021,China Ferry Terminal,Arrival,0,0,0,0
29-05-2021,China Ferry Terminal,Departure,0,0,0,0
29-05-2021,Harbour Control,Arrival,0,0,0,0
29-05-2021,Harbour Control,Departure,0,0,0,0
29-05-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
29-05-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
29-05-2021,Macau Ferry Terminal,Arrival,0,0,0,0
29-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
29-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
29-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
30-05-2021,Airport,Arrival,759,8,22,789
30-05-2021,Airport,Departure,1115,9,56,1180
30-05-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
30-05-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
30-05-2021,Hung Hom,Arrival,0,0,0,0
30-05-2021,Hung Hom,Departure,0,0,0,0
30-05-2021,Lo Wu,Arrival,0,0,0,0
30-05-2021,Lo Wu,Departure,0,0,0,0
30-05-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
30-05-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
30-05-2021,Heung Yuen Wai,Arrival,0,0,0,0
30-05-2021,Heung Yuen Wai,Departure,0,0,0,0
30-05-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,120,10,4,134
30-05-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,179,14,2,195
30-05-2021,Lok Ma Chau,Arrival,0,0,0,0
30-05-2021,Lok Ma Chau,Departure,0,0,0,0
30-05-2021,Man Kam To,Arrival,0,0,0,0
30-05-2021,Man Kam To,Departure,0,0,0,0
30-05-2021,Sha Tau Kok,Arrival,0,0,0,0
30-05-2021,Sha Tau Kok,Departure,0,0,0,0
30-05-2021,Shenzhen Bay,Arrival,1136,119,3,1258
30-05-2021,Shenzhen Bay,Departure,604,93,0,697
30-05-2021,China Ferry Terminal,Arrival,0,0,0,0
30-05-2021,China Ferry Terminal,Departure,0,0,0,0
30-05-2021,Harbour Control,Arrival,0,0,0,0
30-05-2021,Harbour Control,Departure,0,0,0,0
30-05-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
30-05-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
30-05-2021,Macau Ferry Terminal,Arrival,0,0,0,0
30-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
30-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
30-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
31-05-2021,Airport,Arrival,377,3,4,384
31-05-2021,Airport,Departure,899,4,34,937
31-05-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
31-05-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
31-05-2021,Hung Hom,Arrival,0,0,0,0
31-05-2021,Hung Hom,Departure,0,0,0,0
31-05-2021,Lo Wu,Arrival,0,0,0,0
31-05-2021,Lo Wu,Departure,0,0,0,0
31-05-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
31-05-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
31-05-2021,Heung Yuen Wai,Arrival,0,0,0,0
31-05-2021,Heung Yuen Wai,Departure,0,0,0,0
31-05-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,125,5,3,133
31-05-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,185,5,2,192
31-05-2021,Lok Ma Chau,Arrival,0,0,0,0
31-05-2021,Lok Ma Chau,Departure,0,0,0,0
31-05-2021,Man Kam To,Arrival,0,0,0,0
31-05-2021,Man Kam To,Departure,0,0,0,0
31-05-2021,Sha Tau Kok,Arrival,0,0,0,0
31-05-2021,Sha Tau Kok,Departure,0,0,0,0
31-05-2021,Shenzhen Bay,Arrival,971,77,1,1049
31-05-2021,Shenzhen Bay,Departure,754,82,0,836
31-05-2021,China Ferry Terminal,Arrival,0,0,0,0
31-05-2021,China Ferry Terminal,Departure,0,0,0,0
31-05-2021,Harbour Control,Arrival,0,0,0,0
31-05-2021,Harbour Control,Departure,0,0,0,0
31-05-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
31-05-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
31-05-2021,Macau Ferry Terminal,Arrival,0,0,0,0
31-05-2021,Macau Ferry Terminal,Departure,0,0,0,0
31-05-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
31-05-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
01-06-2021,Airport,Arrival,390,9,15,414
01-06-2021,Airport,Departure,1420,18,56,1494
01-06-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
01-06-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
01-06-2021,Hung Hom,Arrival,0,0,0,0
01-06-2021,Hung Hom,Departure,0,0,0,0
01-06-2021,Lo Wu,Arrival,0,0,0,0
01-06-2021,Lo Wu,Departure,0,0,0,0
01-06-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
01-06-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
01-06-2021,Heung Yuen Wai,Arrival,0,0,0,0
01-06-2021,Heung Yuen Wai,Departure,0,0,0,0
01-06-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,113,5,6,124
01-06-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,285,9,4,298
01-06-2021,Lok Ma Chau,Arrival,0,0,0,0
01-06-2021,Lok Ma Chau,Departure,0,0,0,0
01-06-2021,Man Kam To,Arrival,0,0,0,0
01-06-2021,Man Kam To,Departure,0,0,0,0
01-06-2021,Sha Tau Kok,Arrival,0,0,0,0
01-06-2021,Sha Tau Kok,Departure,0,0,0,0
01-06-2021,Shenzhen Bay,Arrival,907,130,2,1039
01-06-2021,Shenzhen Bay,Departure,980,102,2,1084
01-06-2021,China Ferry Terminal,Arrival,0,0,0,0
01-06-2021,China Ferry Terminal,Departure,0,0,0,0
01-06-2021,Harbour Control,Arrival,0,0,0,0
01-06-2021,Harbour Control,Departure,0,0,0,0
01-06-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
01-06-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
01-06-2021,Macau Ferry Terminal,Arrival,0,0,0,0
01-06-2021,Macau Ferry Terminal,Departure,0,0,0,0
01-06-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
01-06-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
02-06-2021,Airport,Arrival,811,2,19,832
02-06-2021,Airport,Departure,682,10,22,714
02-06-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
02-06-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
02-06-2021,Hung Hom,Arrival,0,0,0,0
02-06-2021,Hung Hom,Departure,0,0,0,0
02-06-2021,Lo Wu,Arrival,0,0,0,0
02-06-2021,Lo Wu,Departure,0,0,0,0
02-06-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
02-06-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
02-06-2021,Heung Yuen Wai,Arrival,0,0,0,0
02-06-2021,Heung Yuen Wai,Departure,0,0,0,0
02-06-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,118,3,9,130
02-06-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,221,16,3,240
02-06-2021,Lok Ma Chau,Arrival,0,0,0,0
02-06-2021,Lok Ma Chau,Departure,0,0,0,0
02-06-2021,Man Kam To,Arrival,0,0,0,0
02-06-2021,Man Kam To,Departure,0,0,0,0
02-06-2021,Sha Tau Kok,Arrival,0,0,0,0
02-06-2021,Sha Tau Kok,Departure,0,0,0,0
02-06-2021,Shenzhen Bay,Arrival,1020,102,1,1123
02-06-2021,Shenzhen Bay,Departure,733,99,1,833
02-06-2021,China Ferry Terminal,Arrival,0,0,0,0
02-06-2021,China Ferry Terminal,Departure,0,0,0,0
02-06-2021,Harbour Control,Arrival,0,0,0,0
02-06-2021,Harbour Control,Departure,0,0,0,0
02-06-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
02-06-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
02-06-2021,Macau Ferry Terminal,Arrival,0,0,0,0
02-06-2021,Macau Ferry Terminal,Departure,0,0,0,0
02-06-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
02-06-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
03-06-2021,Airport,Arrival,346,9,11,366
03-06-2021,Airport,Departure,1201,22,23,1246
03-06-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
03-06-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
03-06-2021,Hung Hom,Arrival,0,0,0,0
03-06-2021,Hung Hom,Departure,0,0,0,0
03-06-2021,Lo Wu,Arrival,0,0,0,0
03-06-2021,Lo Wu,Departure,0,0,0,0
03-06-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
03-06-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
03-06-2021,Heung Yuen Wai,Arrival,0,0,0,0
03-06-2021,Heung Yuen Wai,Departure,0,0,0,0
03-06-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,137,8,3,148
03-06-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,239,13,1,253
03-06-2021,Lok Ma Chau,Arrival,0,0,0,0
03-06-2021,Lok Ma Chau,Departure,0,0,0,0
03-06-2021,Man Kam To,Arrival,0,0,0,0
03-06-2021,Man Kam To,Departure,0,0,0,0
03-06-2021,Sha Tau Kok,Arrival,0,0,0,0
03-06-2021,Sha Tau Kok,Departure,0,0,0,0
03-06-2021,Shenzhen Bay,Arrival,960,137,4,1101
03-06-2021,Shenzhen Bay,Departure,727,129,3,859
03-06-2021,China Ferry Terminal,Arrival,0,0,0,0
03-06-2021,China Ferry Terminal,Departure,0,0,0,0
03-06-2021,Harbour Control,Arrival,0,0,0,0
03-06-2021,Harbour Control,Departure,0,0,0,0
03-06-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
03-06-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
03-06-2021,Macau Ferry Terminal,Arrival,0,0,0,0
03-06-2021,Macau Ferry Terminal,Departure,0,0,0,0
03-06-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
03-06-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
04-06-2021,Airport,Arrival,708,12,8,728
04-06-2021,Airport,Departure,1088,16,31,1135
04-06-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
04-06-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
04-06-2021,Hung Hom,Arrival,0,0,0,0
04-06-2021,Hung Hom,Departure,0,0,0,0
04-06-2021,Lo Wu,Arrival,0,0,0,0
04-06-2021,Lo Wu,Departure,0,0,0,0
04-06-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
04-06-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
04-06-2021,Heung Yuen Wai,Arrival,0,0,0,0
04-06-2021,Heung Yuen Wai,Departure,0,0,0,0
04-06-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,145,3,5,153
04-06-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,169,17,1,187
04-06-2021,Lok Ma Chau,Arrival,0,0,0,0
04-06-2021,Lok Ma Chau,Departure,0,0,0,0
04-06-2021,Man Kam To,Arrival,0,0,0,0
04-06-2021,Man Kam To,Departure,0,0,0,0
04-06-2021,Sha Tau Kok,Arrival,0,0,0,0
04-06-2021,Sha Tau Kok,Departure,0,0,0,0
04-06-2021,Shenzhen Bay,Arrival,831,96,4,931
04-06-2021,Shenzhen Bay,Departure,646,109,1,756
04-06-2021,China Ferry Terminal,Arrival,0,0,0,0
04-06-2021,China Ferry Terminal,Departure,0,0,0,0
04-06-2021,Harbour Control,Arrival,0,0,0,0
04-06-2021,Harbour Control,Departure,0,0,0,0
04-06-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
04-06-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
04-06-2021,Macau Ferry Terminal,Arrival,0,0,0,0
04-06-2021,Macau Ferry Terminal,Departure,0,0,0,0
04-06-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
04-06-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
05-06-2021,Airport,Arrival,808,10,11,829
05-06-2021,Airport,Departure,1015,27,23,1065
05-06-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
05-06-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
05-06-2021,Hung Hom,Arrival,0,0,0,0
05-06-2021,Hung Hom,Departure,0,0,0,0
05-06-2021,Lo Wu,Arrival,0,0,0,0
05-06-2021,Lo Wu,Departure,0,0,0,0
05-06-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
05-06-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
05-06-2021,Heung Yuen Wai,Arrival,0,0,0,0
05-06-2021,Heung Yuen Wai,Departure,0,0,0,0
05-06-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,119,3,5,127
05-06-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,193,12,2,207
05-06-2021,Lok Ma Chau,Arrival,0,0,0,0
05-06-2021,Lok Ma Chau,Departure,0,0,0,0
05-06-2021,Man Kam To,Arrival,0,0,0,0
05-06-2021,Man Kam To,Departure,0,0,0,0
05-06-2021,Sha Tau Kok,Arrival,0,0,0,0
05-06-2021,Sha Tau Kok,Departure,0,0,0,0
05-06-2021,Shenzhen Bay,Arrival,943,153,1,1097
05-06-2021,Shenzhen Bay,Departure,625,108,2,735
05-06-2021,China Ferry Terminal,Arrival,0,0,0,0
05-06-2021,China Ferry Terminal,Departure,0,0,0,0
05-06-2021,Harbour Control,Arrival,0,0,0,0
05-06-2021,Harbour Control,Departure,0,0,0,0
05-06-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
05-06-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
05-06-2021,Macau Ferry Terminal,Arrival,0,0,0,0
05-06-2021,Macau Ferry Terminal,Departure,0,0,0,0
05-06-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
05-06-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
06-06-2021,Airport,Arrival,848,129,25,1002
06-06-2021,Airport,Departure,1007,17,31,1055
06-06-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
06-06-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
